ranking_posicao,musica,tag_musica,tag_trecho,ESTROFE,artista,ano,ntokens,url,topic
954,Sorte,musica954,musica954_trecho5,"Você coloriu Minha vida cinza, amor E a cada sorriso seu Eu ganho um lápis de cor Você é meu tudo, tudo, tudo Eu juntei meu mundo, mundo, mundo com o seu Você é a sorte e o sortudo sou eu O sortudo sou eu",Diego e Victor Hugo,2021,45,https://www.letras.mus.br/diego-victor-hugo/sorte/,-1
954,Sorte,musica954,musica954_trecho9,"Você coloriu Minha vida cinza, amor E a cada sorriso seu Eu ganho um lápis de cor Você é meu tudo, tudo, tudo Eu juntei meu mundo, mundo, mundo com o seu Você é a sorte e o sortudo sou eu E o sortudo sou eu E o sortudo sou eu",Diego e Victor Hugo,2021,51,https://www.letras.mus.br/diego-victor-hugo/sorte/,-1
985,Sorte,musica985,musica985_trecho5,Sorte de beijar a tua boca Sorte de tirar a tua roupa Sorte de acordar ao lado teu,Simone & Simaria,2012,18,https://www.letras.mus.br/simone-simaria-as-coleguinhas/1630671/,-1
985,Sorte,musica985,musica985_trecho6,Eu não quero te perder Dou minha vida por você Agradeço por te ter Eu sempre vou mimar você,Simone & Simaria,2012,19,https://www.letras.mus.br/simone-simaria-as-coleguinhas/1630671/,-1
1484,Sorte É Ter Você,musica1484,musica1484_trecho1,Eu venho de sonhos vividos Amores fracassados de ilusões perdidas Passos caminhados de um deserto Que eu tento me esconder,João Bosco & Vinícius,2014,20,https://www.letras.mus.br/joao-bosco-viniciusacustico/sorte-e-ter-voce/,-1
1484,Sorte É Ter Você,musica1484,musica1484_trecho3,"E o meu coração, partido em ruínas Se reconstruiu no seu olhar, menina Eu quero te querer",João Bosco & Vinícius,2014,17,https://www.letras.mus.br/joao-bosco-viniciusacustico/sorte-e-ter-voce/,-1
1484,Sorte É Ter Você,musica1484,musica1484_trecho4,"De tantas Renatas, Flávias e Karinas Conheci mil Anas, muitas Carolinas Mas sorte é ter você",João Bosco & Vinícius,2014,16,https://www.letras.mus.br/joao-bosco-viniciusacustico/sorte-e-ter-voce/,-1
1195,Sorte Que a Gente Tem a Vida Inteira,musica1195,musica1195_trecho1,"É, não escolhi assim, nem você E quem diria, um dia, agora o que vou dizer? Não sei se imagina, mas sente, eu sei Percebi você me olhando diferente Como eu te olhei",Munhoz & Mariano,2011,33,https://www.letras.mus.br/munhoz-mariano/sorte-que-a-gente-tem-a-vida-inteira/,-1
654,Sorte Que Cê Beija Bem,musica654,musica654_trecho2,Eu tentei não tocar mais no seu nome Mas de cada três palavras Uma me interessa,Maiara & Maraisa,2017,16,https://www.letras.mus.br/maiara-maraisa/sorte-que-beija-bem/,-1
712,Sosseguei,musica712,musica712_trecho2,"Eu sosseguei Ontem foi a despedida da balada Dessa vida de solteiro Eu sosseguei Mudei a rota e meus planos O que eu tava procurando Eu achei, em você",Jorge & Mateus,2016,29,https://www.letras.mus.br/jorge-mateus/eu-sosseguei/,-1
712,Sosseguei,musica712,musica712_trecho3,Se quer cinema eu sou o par perfeito Quer curtir balada já tem seu parceiro Ou ficar em casa amando o dia inteiro Ou dividir comigo o seu brigadeiro,Jorge & Mateus,2016,29,https://www.letras.mus.br/jorge-mateus/eu-sosseguei/,-1
712,Sosseguei,musica712,musica712_trecho4,"E nessa vida agora somos dois, três, quatro Quantos você quiser A partir de hoje, eu sou um homem de uma só mulher",Jorge & Mateus,2016,23,https://www.letras.mus.br/jorge-mateus/eu-sosseguei/,-1
463,Sou Eu,musica463,musica463_trecho1,"Ele te provoca pra mostrar que é melhor que eu Joga todo charme que puder pra ver se me venceu Olha pra você com aquele jeito de quem vai te amar Mais do que eu, mais do que eu",Bruno & Marrone,2009,39,https://www.letras.mus.br/bruno-e-marrone/1460074/,-1
463,Sou Eu,musica463,musica463_trecho2,Ele sempre chega nos lugares que você está Quer aparecer de qualquer jeito pra você notar Pra quem sabe ler um pingo é letra eu posso decifrar Seu jogo de amor também sei jogar,Bruno & Marrone,2009,34,https://www.letras.mus.br/bruno-e-marrone/1460074/,-1
360,Sou Seu Fã Nº 1,musica360,musica360_trecho2,"Sou fã do seu jeito Sou fã da sua roupa Sou fã desse sorriso estampado em sua boca Sou fã dos seus olhos Sou fã sem medida Sou seu fã número um E com você, sou fã da vida",Eduardo Costa,2009,39,https://www.letras.mus.br/eduardo-costa/1556876/,-1
360,Sou Seu Fã Nº 1,musica360,musica360_trecho8,Sou seu fã número um,Eduardo Costa,2009,5,https://www.letras.mus.br/eduardo-costa/1556876/,-1
21,Sua Boca Mente (You're Still The One) (part. Ana Castela),musica21,musica21_trecho4,(A solidão) quem só me fez chorar? Tu Quem só me fez beber? Tu O seu amor me fez tão mal (A solidão) mas eu só sei amar tu Mas eu só sei querer tu O seu amor é surreal,Zé Felipe,2025,40,https://www.letras.mus.br/ze-felipe/sua-boca-mente-youre-still-the-one-part-ana-castela/,-1
793,Sua Vez de Terminar,musica793,musica793_trecho1,Ah Será que todo meu cair de roupas Eu vou te lembrar Será que toda encostada de boca Você vai me assombrar E eu de cabeça quente não vi os sinais Que dessa vez era sua vez de terminar,Diego e Victor Hugo,2024,39,https://www.letras.mus.br/diego-victor-hugo/sua-vez-de-terminar/,-1
220,Sublime Renúncia,musica220,musica220_trecho2,"Esse foi o meu último beijo Satisfiz o meu desejo O pior foi te perder Resignemos, Oh! Querida Não lamentemos a vida Nosso destino é sofrer",João Neto e Frederico,2010,26,https://www.letras.mus.br/joao-neto-frederico/1044664/,-1
220,Sublime Renúncia,musica220,musica220_trecho5,"Esse foi o meu último beijo Satisfiz o meu desejo O pior foi te perder Resignemos, Oh! Querida Não lamentemos a vida Nosso destino é sofrer.",João Neto e Frederico,2010,26,https://www.letras.mus.br/joao-neto-frederico/1044664/,-1
1586,Sufoco,musica1586,musica1586_trecho2,Como que eu faço pra tirar da cabeça Sendo que você não sai do meu coração? Sempre que me pede pra que eu te esqueça Fico no sufoco com essa paixão,Luan Santana,2008,31,https://www.letras.mus.br/luan-santana/1238312/,-1
662,Suíte 14 (part. MC Guimê),musica662,musica662_trecho1,"E vai ver que o frio é maior Quando eu não for mais seu cobertor Nem ouvir minha voz dizendo Já é hora, acorda, amor",Henrique & Diego,2015,25,https://www.letras.mus.br/henrique-diego/suite-14/,-1
662,Suíte 14 (part. MC Guimê),musica662,musica662_trecho4,"Suíte 14, banheira de espuma Nós dois se amando e a Lua por testemunha Jantar à luz de vela, champanhe com cereja E a vida inteira o nosso amor de sobremesa",Henrique & Diego,2015,31,https://www.letras.mus.br/henrique-diego/suite-14/,-1
662,Suíte 14 (part. MC Guimê),musica662,musica662_trecho9,A vida inteira o nosso amor de sobremesa,Henrique & Diego,2015,8,https://www.letras.mus.br/henrique-diego/suite-14/,-1
816,Sujeito,musica816,musica816_trecho2,"Você vai acordar, se olhar no espelho E aí vai lembrar que existe um sujeito Que você tenta e não consegue esquecer Que não consegue esquecer",Gusttavo Lima,2018,26,https://www.letras.mus.br/gusttavo-lima/sujeito/,-1
816,Sujeito,musica816,musica816_trecho3,"E quando se tocar que não tem volta Cê vai querer voltar, faço uma aposta Vai sentir, por dentro, tão vazia Vai ver que era feliz e não sabia Vai sobrar espaço na sua cama Mas vai faltar alguém pra dizer que te ama Mas mesmo ele tendo mil defeitos Ninguém te completava como aquele sujeito",Gusttavo Lima,2018,56,https://www.letras.mus.br/gusttavo-lima/sujeito/,-1
1473,Super Amor,musica1473,musica1473_trecho1,Eu já desafiei a lei da gravidade Já voei sem asas pra te procurar Tenho um radar no peito batendo de saudade É o meu coração querendo te encontrar,Luan Santana,2011,29,https://www.letras.mus.br/luan-santana/1779460/,-1
1473,Super Amor,musica1473,musica1473_trecho2,E só fechar os olhos e imaginar você Que eu sinto a energia como um super poder,Luan Santana,2011,17,https://www.letras.mus.br/luan-santana/1779460/,-1
108,Supera,musica108,musica108_trecho1,"Tá de novo com essa pessoa Não tô acreditando, vai fazer papel de trouxa outra vez Cê não aprende mesmo, hein",Marília Mendonça,2019,21,https://www.letras.mus.br/marilia-mendonca/supera/,-1
108,Supera,musica108,musica108_trecho3,"Para de insistir, chega de se iludir O que cê tá passando, eu já passei e eu sobrevivi Se ele não te quer, supera Se ele não te quer, supera",Marília Mendonça,2019,30,https://www.letras.mus.br/marilia-mendonca/supera/,-1
677,Surdo e Mudo,musica677,musica677_trecho2,Alguém não suportava e começava a pular Outro não aguentava e começava a marchar Outro era mais doidinho e começava a correr E a que era criança surda começou a observar (O que que é isso) E em libras pra mamãe perguntou Minha mãe o porque que esse povo pulou E do outro lado a sua mãe lhe respondeu Filho meu isso aqui é poder de Deus,Alisson Santos,2020,67,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1
677,Surdo e Mudo,musica677,musica677_trecho3,"E o menino curioso começou falar Eu não falo, eu não escuto mas quero pular Eu não falo, eu não escuto mas quero marchar Da um jeito minha mãezinha eu quero adorar",Alisson Santos,2020,32,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1
677,Surdo e Mudo,musica677,musica677_trecho4,E quando em casa a mamãe chegou Um caderno no armário ela pegou Em alguns minutos no papel ela anotou E depois em pedacinhos o papel rasgou Dentro de uma sacolinha colocou E nas mãos do seu filhinho entregou E olhando nos seus olhos começou falar Amanhã na igreja quando alguém pular,Alisson Santos,2020,52,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1
677,Surdo e Mudo,musica677,musica677_trecho5,Tu enche a mão de papelzinho e joga pro ar Amanhã na igreja quando alguém marchar Tu enche a mão de papelzinho e joga pro ar É com papel oh filho meu que tu vai adorar,Alisson Santos,2020,36,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1
677,Surdo e Mudo,musica677,musica677_trecho6,No dia seguinte na igreja o menino chegou E nos primeiros bancos ele se assentou Estava observando pra vê quem vai pular Estava ansioso pra jogar papel pro ar,Alisson Santos,2020,29,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1
677,Surdo e Mudo,musica677,musica677_trecho8,De repente um obreiro se aproximou E a mãe percebeu que o obreiro com o menino brigou A mãe se levantou e com o obreiro foi conversar Moço o porque com o meu filho você foi brigar,Alisson Santos,2020,37,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1
677,Surdo e Mudo,musica677,musica677_trecho9,E o obreiro furioso começou falar Será que para esse teu filho tu não deu educação Aqui não é lugar de jogar papel no chão E a lágrima no rosto da mamãe rolou,Alisson Santos,2020,33,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1
677,Surdo e Mudo,musica677,musica677_trecho10,O obreiro se assustou E por curiosidade ele se agachou Pegou papel no chão e começou a ler Quando ele leu a lágrima no rosto então rolou,Alisson Santos,2020,27,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1
677,Surdo e Mudo,musica677,musica677_trecho13,Tu tem mão e não levanta Tem perna e não pula Tem tudo e não adora o nome do senhor Tem saúde e só reclama Tem casa e só reclama Tem tudo e não adora o nome do senhor,Alisson Santos,2020,39,https://www.letras.mus.br/alisson-santos/surdo-e-mudo/,-1
1081,Tá Combinado,musica1081,musica1081_trecho1,"Tá pra nascer alguém que me prenda e me faça mudar Vai se acostumando, é meu jeito de amar É que sou viciado num rabo de saia",João Neto e Frederico,2012,27,https://www.letras.mus.br/joao-neto-frederico/1856881/,-1
1081,Tá Combinado,musica1081,musica1081_trecho3,"Se você acha que eu não vou pra balada E que o meu dilema é ficar dentro de casa Pirou, você não sabe nada, sem moral",João Neto e Frederico,2012,26,https://www.letras.mus.br/joao-neto-frederico/1856881/,-1
1081,Tá Combinado,musica1081,musica1081_trecho4,"Tá combinado, o bicho vai pegar Tá combinado, já vou sair com meus amigos Vai rolar o movimento, isso é problema meu Se der saudade, o problema é seu",João Neto e Frederico,2012,29,https://www.letras.mus.br/joao-neto-frederico/1856881/,-1
494,Tá Faltando Eu (part. Jorge e Mateus),musica494,musica494_trecho1,"Tá faltando eu em mim Pergunto, mas não sei quem sou Não sei se é bom ou se é ruim Quero ficar, não sei se vou",Gusttavo Lima,2015,26,https://www.letras.mus.br/gusttavo-lima/ta-faltando-eu/,-1
494,Tá Faltando Eu (part. Jorge e Mateus),musica494,musica494_trecho2,Sou doce e amargo ao mesmo tempo Me policio sem razão Razão é o tipo que invento Pra não cair na palma da mão,Gusttavo Lima,2015,24,https://www.letras.mus.br/gusttavo-lima/ta-faltando-eu/,-1
494,Tá Faltando Eu (part. Jorge e Mateus),musica494,musica494_trecho3,"Tá faltando mais ação Pra encarar e não fugir A lava, que já foi vulcão É um iceberg dentro de mim",Gusttavo Lima,2015,21,https://www.letras.mus.br/gusttavo-lima/ta-faltando-eu/,-1
494,Tá Faltando Eu (part. Jorge e Mateus),musica494,musica494_trecho4,Pegadas que se tornam areia Castelo de areia sempre cai Se olham pra mim de cara feia Meu coração desaba num ai,Gusttavo Lima,2015,22,https://www.letras.mus.br/gusttavo-lima/ta-faltando-eu/,-1
494,Tá Faltando Eu (part. Jorge e Mateus),musica494,musica494_trecho6,"O medo aguça a atração A solidão na pele arde Espero que, quando eu me ver E acordar, não seja tarde",Gusttavo Lima,2015,21,https://www.letras.mus.br/gusttavo-lima/ta-faltando-eu/,-1
1423,Tá Mais Pra Capetinha (part. Cristiano Araújo),musica1423,musica1423_trecho2,"Fica fazendo charme só Pra me provocar, sabe que comigo Ajoelhou tem que rezar.",Zé Ricardo e Thiago,2012,14,https://www.letras.mus.br/ze-ricardo-thiago/2003791/,-1
1106,Tá Se Achando,musica1106,musica1106_trecho2,"Tá se achando bacana, gostosa, um mulherão Rasga dinheiro, tem gelo dentro do coração Tá se achando bacana, gostosa, um mulherão Pintou saudade, tô sabendo, vai correr pro meu portão",Guilherme & Santiago,2010,30,https://www.letras.mus.br/guilherme-e-santiago/1630465/,-1
1272,Tá Soltinha,musica1272,musica1272_trecho1,"Uh tá querendo, uh tá querendo, uh tá querendo Cê tá querendo, vai",Thiago Brava,2013,13,https://www.letras.mus.br/thiago-brava/ta-soltinha/,-1
1272,Tá Soltinha,musica1272,musica1272_trecho6,"Uh tá querendo, uh tá querendo Uh tá querendo, uh tá querendo",Thiago Brava,2013,12,https://www.letras.mus.br/thiago-brava/ta-soltinha/,-1
642,Tailândia,musica642,musica642_trecho2,"Te olho além dos meus olhos, minha mente fotografa você Te sinto além do seu toque, falo seu nome e chego tremer Eu sou doida, eu sou louca, maluca, pirada em você",Luiza Martins,2025,32,https://www.letras.mus.br/luiza-martins/tailandia/,-1
642,Tailândia,musica642,musica642_trecho4,"Se quiser se mudar pra Tailândia agora Eu dou tchau pro Brasil Com você, vou até, vou até, vou até Se quiser se mudar pra Tailândia agora Eu dou tchau pro Brasil Com você, vou até (cê sabe, né?)",Luiza Martins,2025,39,https://www.letras.mus.br/luiza-martins/tailandia/,-1
642,Tailândia,musica642,musica642_trecho8,"Se quiser se mudar pra Tailândia agora Eu dou tchau pro Brasil Com você, vou até, vou até, vou até Se quiser se mudar pra Tailândia agora (agora) Eu dou tchau pro Brasil Com você, vou até Com você, vou até",Luiza Martins,2025,41,https://www.letras.mus.br/luiza-martins/tailandia/,-1
88,Tanto Faz,musica88,musica88_trecho1,"O quarto meio escuro, a janela aberta A porta encostada, a Lua está tão bela E eu tô aqui sentindo falta de você Já vi todos os filmes, li todos os livros E tô esperando a próxima novela Tudo porque eu tô tentando te esquecer",Luan Santana,2013,45,https://www.letras.mus.br/luan-santana/tanto-faz/,-1
88,Tanto Faz,musica88,musica88_trecho3,O meu pensamento te segue Minha saudade te persegue O meu amor não envelhece Cê não sai da minha mente,Luan Santana,2013,20,https://www.letras.mus.br/luan-santana/tanto-faz/,-1
88,Tanto Faz,musica88,musica88_trecho4,"É que você me causa febre De uns 40 graus ou um pouco mais Eu quero é você, eu amo só você E o resto tanto faz, tanto faz",Luan Santana,2013,29,https://www.letras.mus.br/luan-santana/tanto-faz/,-1
88,Tanto Faz,musica88,musica88_trecho7,"É que você me causa febre De uns 40 graus ou um pouco mais Eu quero é você, eu amo só você E o resto, oh",Luan Santana,2013,26,https://www.letras.mus.br/luan-santana/tanto-faz/,-1
88,Tanto Faz,musica88,musica88_trecho9,"É que você me causa febre De uns 40 graus ou um pouco mais Eu quero é você, eu amo só você E o resto tanto faz, tanto faz E o resto tanto faz",Luan Santana,2013,34,https://www.letras.mus.br/luan-santana/tanto-faz/,-1
1464,Tão Feliz,musica1464,musica1464_trecho1,"Você tem vontades, sonhos e manias Tão diferentes das minhas E o normal é mesmo duvidar",Marcos & Belutti,2015,16,https://www.letras.mus.br/marcos-belutti/tao-feliz/,-1
1464,Tão Feliz,musica1464,musica1464_trecho2,"Você curte a luz do Sol e eu da Lua Quando tá dormindo, eu tô na rua E quem vê diz que não vai durar",Marcos & Belutti,2015,25,https://www.letras.mus.br/marcos-belutti/tao-feliz/,-1
1464,Tão Feliz,musica1464,musica1464_trecho4,"E mesmo sendo o teu oposto Não faz mal, eu tô disposto a amar E se você topar Os nossos defeitos vão se completar",Marcos & Belutti,2015,24,https://www.letras.mus.br/marcos-belutti/tao-feliz/,-1
1099,Tarde Demais,musica1099,musica1099_trecho1,Pois quando está sozinha liga toda hora Tá faltando carinho e de saudade chora Aceita de uma vez essa vontade louca De me amar,João Bosco & Vinícius,2011,24,https://www.letras.mus.br/joao-bosco-viniciusacustico/1873993/,-1
1157,Tarde Demais,musica1157,musica1157_trecho2,Há muito tempo que eu venho pensando Analisando nós dois Perdi meu tempo com você só brigando Não vou deixar pra depois,César Menotti & Fabiano,2008,22,https://www.letras.mus.br/cesar-menotti-e-fabiano/699295/,-1
1157,Tarde Demais,musica1157,musica1157_trecho6,"Houve um tempo em que eu não podia nem te ver Agora posso estar de frente a você Que meu coração não sente mais nada Me desculpa te falar, mas tenho que dizer Que hoje, mesmo acreditando em você Você se apaixonou por mim na hora errada",César Menotti & Fabiano,2008,47,https://www.letras.mus.br/cesar-menotti-e-fabiano/699295/,-1
1493,"Tchau, Tchau",musica1493,musica1493_trecho2,"Tchau, tchau, me cansei de você Tchau, tchau, eu quero te ver sofrer Tchau, tchau, não vou te dar mais moral Bye, bye, sai fora, tchau, tchau",Maria Cecília e Rodolfo,2010,27,https://www.letras.mus.br/maria-cecilia-rodolfo/1730855/,-1
747,Te Amo,musica747,musica747_trecho2,"Onde você pensa que vai Senta aqui, ainda não acabou Sei que nunca fui o mais perfeito Nunca dei o que você sonhou Mas agora eu posso ver",Zé Neto e Cristiano,2015,28,https://www.letras.mus.br/ze-neto-cristiano/te-amo/,-1
747,Te Amo,musica747,musica747_trecho3,Que eu não saberia acordar todo dia Olhar do meu lado e não te sentir Não me aceitaria olhando no espelho Sabendo que um dia te deixei partir,Zé Neto e Cristiano,2015,28,https://www.letras.mus.br/ze-neto-cristiano/te-amo/,-1
747,Te Amo,musica747,musica747_trecho4,Eu não imagino como seja o mundo Sem você por perto eu não posso seguir Me desculpa por tudo que fiz Se te fiz infeliz e nunca admiti,Zé Neto e Cristiano,2015,28,https://www.letras.mus.br/ze-neto-cristiano/te-amo/,-1
747,Te Amo,musica747,musica747_trecho6,"Onde você pensa que vai Senta aqui, ainda não acabou Sei que nunca fui o mais perfeito Nunca dei o que você sonhou É, mas agora eu posso ver",Zé Neto e Cristiano,2015,29,https://www.letras.mus.br/ze-neto-cristiano/te-amo/,-1
747,Te Amo,musica747,musica747_trecho9,Eu não saberia acordar todo dia Olhar do meu lado e não te sentir Não me aceitaria olhando no espelho Sabendo que um dia te deixei partir,Zé Neto e Cristiano,2015,27,https://www.letras.mus.br/ze-neto-cristiano/te-amo/,-1
1486,Te Amo,musica1486,musica1486_trecho2,Falávamos de tudo um pouco Por qualquer coisa a gente ria Como dois bobos,Gian e Giovani,2006,14,https://www.letras.mus.br/gian-e-giovanni/546101/,-1
1486,Te Amo,musica1486,musica1486_trecho3,E eu que já não via a hora De te ter em meus braços E poder te dizer,Gian e Giovani,2006,18,https://www.letras.mus.br/gian-e-giovanni/546101/,-1
1486,Te Amo,musica1486,musica1486_trecho5,Te amo E nem quero tentar entender O desejo que eu sinto É mais do que palavras,Gian e Giovani,2006,17,https://www.letras.mus.br/gian-e-giovanni/546101/,-1
1486,Te Amo,musica1486,musica1486_trecho6,Te amo De repente um beijo e o silêncio E nos amamos loucamente corpo a corpo E a noite foi só magia,Gian e Giovani,2006,22,https://www.letras.mus.br/gian-e-giovanni/546101/,-1
1486,Te Amo,musica1486,musica1486_trecho7,Será que você vai me esquecer? Será que também vai sentir A mesma vontade? Eu morro se não volto a te ver,Gian e Giovani,2006,22,https://www.letras.mus.br/gian-e-giovanni/546101/,-1
1486,Te Amo,musica1486,musica1486_trecho8,De novo em meus braços Pra poder te dizer,Gian e Giovani,2006,9,https://www.letras.mus.br/gian-e-giovanni/546101/,-1
1486,Te Amo,musica1486,musica1486_trecho10,Te amo E nem quero tentar entender O desejo que eu sinto É mais do que palavras Te amo,Gian e Giovani,2006,19,https://www.letras.mus.br/gian-e-giovanni/546101/,-1
1474,Te Amo à Beça,musica1474,musica1474_trecho1,Os meus olhos me entregam Quando você vem virando a esquina Estacionando seu carro na rua E aí é que eu começo acreditar,Matheus & Kauan,2015,23,https://www.letras.mus.br/matheus-kauan/te-amo-a-beca/,-1
1474,Te Amo à Beça,musica1474,musica1474_trecho4,Ainda não sei dizer o que me completa Ainda não sei por que eu te amo à beça Mas de uma coisa eu sei O que me faz falta é o seu amor,Matheus & Kauan,2015,33,https://www.letras.mus.br/matheus-kauan/te-amo-a-beca/,-1
1379,Te Amo Com Voz Rouca,musica1379,musica1379_trecho2,A gente forma Um casalzinho assim meio sem juízo Você mimada e atrevida E eu to nem aí pra vida,Jorge & Mateus,2016,20,https://www.letras.mus.br/jorge-mateus/te-amo-com-voz-rouca/,-1
1379,Te Amo Com Voz Rouca,musica1379,musica1379_trecho4,"Tem gente que vira lembrança Outros que viram passado E eu to sempre me virando, pra tá do seu lado",Jorge & Mateus,2016,20,https://www.letras.mus.br/jorge-mateus/te-amo-com-voz-rouca/,-1
1379,Te Amo Com Voz Rouca,musica1379,musica1379_trecho5,Só quero estar do seu lado,Jorge & Mateus,2016,6,https://www.letras.mus.br/jorge-mateus/te-amo-com-voz-rouca/,-1
270,Te Amo Demais,musica270,musica270_trecho1,"Eu sou assim Nunca soube recitar poesia Não sei palavras de amor Não sou sedutor, não sei fingir, nem poderia",Marília Mendonça,2023,20,https://www.letras.mus.br/marilia-mendonca/te-amo-demais/,-1
270,Te Amo Demais,musica270,musica270_trecho2,"Eu não tenho ouro nem prata Mas o meu maior tesouro eu te dei Só quero o seu amor e mais nada Você precisa entender, é que eu não sei dizer",Marília Mendonça,2023,31,https://www.letras.mus.br/marilia-mendonca/te-amo-demais/,-1
1083,Te Amo e Nada Mais,musica1083,musica1083_trecho1,"Teus olhos, o teu jeito A sua voz fala baixinho em meu ouvido São teus dedos, o teu toque O teu suspiro que não sai do pensamento Eu sei que não resisto",João Neto e Frederico,2012,32,https://www.letras.mus.br/joao-neto-frederico/1861081/,-1
1083,Te Amo e Nada Mais,musica1083,musica1083_trecho2,Eu já conheço suas manhas e manias Já não vale o seu disfarce A gente fica em sintonia Eu já cansei de inventar você pro coração Pro meu coração,João Neto e Frederico,2012,29,https://www.letras.mus.br/joao-neto-frederico/1861081/,-1
1083,Te Amo e Nada Mais,musica1083,musica1083_trecho3,Eu não te amo como ontem Amo mil vezes mais Me conte os teus segredos Mostre os teus sinais Se me perguntar qual é o seu defeito Ainda não sei Te amo e nada mais,João Neto e Frederico,2012,35,https://www.letras.mus.br/joao-neto-frederico/1861081/,-1
1083,Te Amo e Nada Mais,musica1083,musica1083_trecho6,Eu não te amo como ontem Amo mil vezes mais Me conte os teus segredos Mostre os teus sinais E se me perguntar qual é o seu defeito Ainda não sei,João Neto e Frederico,2012,31,https://www.letras.mus.br/joao-neto-frederico/1861081/,-1
1083,Te Amo e Nada Mais,musica1083,musica1083_trecho7,Eu não te amo como ontem Amo mil vezes mais Me conte os teus segredos Mostre os teus sinais E se me perguntar qual é o seu defeito Ainda não sei Te amo e nada mais,João Neto e Frederico,2012,36,https://www.letras.mus.br/joao-neto-frederico/1861081/,-1
1083,Te Amo e Nada Mais,musica1083,musica1083_trecho9,Eu não te amo como ontem Eu amo mil vezes mais Me conte os teus segredos Mostre os teus sinais E se me perguntar qual é o seu defeito Ainda não sei Te amo e nada mais Te amo e nada mais,João Neto e Frederico,2012,42,https://www.letras.mus.br/joao-neto-frederico/1861081/,-1
524,Te Amo Tanto Que Nem Sei,musica524,musica524_trecho1,No dia em que nos conhecemos Alguma coisa em mim mudou Senti estar amanhecendo A noite da desilusão,Jorge & Mateus,2007,18,https://www.letras.mus.br/jorge-mateus/1139599/,-1
524,Te Amo Tanto Que Nem Sei,musica524,musica524_trecho2,O dia se encheu de flores E o céu escuro se abriu E o sol que me embalou nos braços Achei calor em seu abraço Meu pobre coração sorriu,Jorge & Mateus,2007,29,https://www.letras.mus.br/jorge-mateus/1139599/,-1
524,Te Amo Tanto Que Nem Sei,musica524,musica524_trecho3,"A luz que reluziu nos olhos meus Brilhou e refletiu nos olhos seus Foi muito mais do que eu imaginei Amor, te amo tanto que nem sei",Jorge & Mateus,2007,27,https://www.letras.mus.br/jorge-mateus/1139599/,-1
524,Te Amo Tanto Que Nem Sei,musica524,musica524_trecho4,Te amo tanto que nem sei Fica difícil de explicar Faltam palavras pra dizer Só não dá pra esconder A paixão em meu olhar,Jorge & Mateus,2007,24,https://www.letras.mus.br/jorge-mateus/1139599/,-1
1259,"Te Amo, Pai",musica1259,musica1259_trecho6,"Voz protetora que me disse tão forte Existe azar, mas existe sorte Existe o mal, mas existe o bem",Rick & Renner,2007,19,https://www.letras.mus.br/rick-e-renner/1040134/,-1
1259,"Te Amo, Pai",musica1259,musica1259_trecho7,"Pai, eu lutei com a vida Eu briguei com o mundo Atrás do sucesso eu desci no fundo Onde só quem busca um sonho vai",Rick & Renner,2007,25,https://www.letras.mus.br/rick-e-renner/1040134/,-1
342,Te Assumi Pro Brasil,musica342,musica342_trecho3,"Por que te amo, eu não sei Mas quero te amar cada vez mais O que na vida ninguém fez Você fez em menos de um mês",Matheus & Kauan,2017,27,https://www.letras.mus.br/matheus-kauan/te-assumi-pro-brasil/,-1
342,Te Assumi Pro Brasil,musica342,musica342_trecho4,Por que te amo eu não sei Mas quero te amar cada vez mais O que na vida ninguém fez Você fez em menos de um mês,Matheus & Kauan,2017,27,https://www.letras.mus.br/matheus-kauan/te-assumi-pro-brasil/,-1
62,Te Esperando,musica62,musica62_trecho1,"Mesmo que você não caia na minha cantada Mesmo que você conheça outro cara Na fila de um banco, um tal de Fernando Um lance, assim, sem graça",Luan Santana,2013,28,https://www.letras.mus.br/luan-santana/te-esperando/,-1
62,Te Esperando,musica62,musica62_trecho4,Um dia vai sentar numa cadeira de balanço Vai lembrar do tempo que tinha vinte anos Vai lembrar de mim e se perguntar Por onde esse cara deve estar?,Luan Santana,2013,29,https://www.letras.mus.br/luan-santana/te-esperando/,-1
62,Te Esperando,musica62,musica62_trecho5,"E eu vou estar Te esperando, nem que já esteja velhinha gagá Com noventa, viúva, sozinha, não vou me importar Vou ligar, te chamar pra sair, namorar no sofá Nem que seja além dessa vida, eu vou estar Te esperando",Luan Santana,2013,40,https://www.letras.mus.br/luan-santana/te-esperando/,-1
62,Te Esperando,musica62,musica62_trecho10,"E eu vou estar Te esperando, nem que já esteja velhinha gagá Com noventa, viúva, sozinha, não vou me importar Vou ligar, te chamar pra sair, namorar no sofá Nem que seja além dessa vida",Luan Santana,2013,35,https://www.letras.mus.br/luan-santana/te-esperando/,-1
